;massa_A;
129.548;-0.259;7.704E-2
129.565;-0.265;7.865E-2
129.581;-0.271;7.996E-2
129.598;-0.275;8.137E-2
129.615;-0.279;8.245E-2
129.631;-0.282;8.330E-2
129.648;-0.284;8.399E-2
129.665;-0.286;8.452E-2
129.681;-0.287;8.486E-2
129.698;-0.288;8.491E-2
129.715;-0.287;8.476E-2
129.731;-0.286;8.447E-2
129.748;-0.285;8.400E-2
129.764;-0.282;8.331E-2
129.781;-0.279;8.240E-2
129.798;-0.276;8.135E-2
129.814;-0.271;8.007E-2
129.831;-0.266;7.860E-2
129.848;-0.260;7.694E-2
129.865;-0.254;7.521E-2
129.881;-0.247;7.346E-2
129.898;-0.239;7.143E-2
129.915;-0.231;6.943E-2
129.931;-0.223;6.764E-2
129.948;-0.214;6.557E-2
129.964;-0.204;6.341E-2
129.981;-0.194;6.138E-2
129.998;-0.183;5.925E-2
130.014;-0.172;5.722E-2
130.031;-0.160;5.537E-2
130.048;-0.149;5.338E-2
130.064;-0.136;5.164E-2
130.081;-0.124;4.997E-2
130.098;-0.111;4.847E-2
130.114;-9.760E-2;4.717E-2
130.131;-8.449E-2;4.595E-2
130.148;-7.080E-2;4.496E-2
130.164;-5.715E-2;4.396E-2
130.181;-4.323E-2;4.320E-2
130.198;-2.924E-2;4.256E-2
130.214;-1.546E-2;4.218E-2
130.231;-1.509E-3;4.203E-2
130.248;1.231E-2;4.208E-2
130.264;2.608E-2;4.228E-2
130.281;3.976E-2;4.270E-2
130.298;5.341E-2;4.340E-2
130.314;6.667E-2;4.423E-2
130.331;7.991E-2;4.529E-2
130.348;9.267E-2;4.637E-2
130.364;0.105;4.754E-2
130.381;0.118;4.901E-2
130.398;0.129;5.059E-2
130.414;0.141;5.191E-2
130.431;0.152;5.350E-2
130.448;0.163;5.518E-2
130.464;0.173;5.679E-2
130.481;0.183;5.849E-2
130.498;0.192;6.011E-2
130.514;0.200;6.177E-2
130.531;0.208;6.331E-2
130.548;0.216;6.482E-2
130.564;0.223;6.636E-2
130.581;0.229;6.784E-2
130.598;0.235;6.931E-2
130.614;0.240;7.039E-2
130.631;0.244;7.141E-2
130.648;0.248;7.230E-2
130.664;0.251;7.294E-2
130.681;0.253;7.344E-2
130.698;0.255;7.387E-2
130.714;0.256;7.398E-2
130.731;0.256;7.412E-2
130.748;0.255;7.413E-2
130.764;0.254;7.371E-2
130.781;0.252;7.324E-2
130.798;0.249;7.264E-2
130.814;0.246;7.179E-2
130.831;0.242;7.082E-2
130.848;0.237;6.976E-2
130.864;0.232;6.845E-2
130.881;0.226;6.711E-2
130.898;0.219;6.548E-2
130.914;0.212;6.396E-2
130.931;0.204;6.230E-2
130.948;0.195;6.065E-2
130.964;0.187;5.900E-2
130.981;0.177;5.729E-2
130.998;0.167;5.570E-2
131.014;0.157;5.405E-2
131.031;0.146;5.254E-2
131.048;0.134;5.091E-2
131.064;0.122;4.941E-2
131.081;0.110;4.805E-2
131.098;9.779E-2;4.672E-2
131.114;8.474E-2;4.561E-2
131.131;7.172E-2;4.459E-2
131.148;5.853E-2;4.378E-2
131.164;4.479E-2;4.307E-2
131.181;3.115E-2;4.261E-2
131.197;1.718E-2;4.250E-2
131.214;3.360E-3;4.226E-2
131.231;-1.050E-2;4.239E-2
131.248;-2.438E-2;4.254E-2
131.264;-3.834E-2;4.310E-2
131.281;-5.208E-2;4.373E-2
131.298;-6.571E-2;4.456E-2
131.314;-7.912E-2;4.565E-2
131.331;-9.250E-2;4.682E-2
131.347;-0.106;4.818E-2
131.364;-0.119;4.960E-2
131.381;-0.131;5.116E-2
131.397;-0.144;5.292E-2
131.414;-0.155;5.460E-2
131.431;-0.167;5.646E-2
131.447;-0.178;5.851E-2
131.464;-0.189;6.059E-2
131.481;-0.199;6.255E-2
131.497;-0.209;6.448E-2
131.514;-0.218;6.664E-2
131.531;-0.227;6.861E-2
131.547;-0.235;7.051E-2
131.564;-0.243;7.246E-2
131.581;-0.250;7.435E-2
131.597;-0.257;7.602E-2
131.614;-0.262;7.756E-2
131.631;-0.268;7.908E-2
131.647;-0.273;8.048E-2
131.664;-0.276;8.158E-2
131.681;-0.280;8.244E-2
131.697;-0.282;8.326E-2
131.714;-0.284;8.387E-2
131.731;-0.285;8.424E-2
131.747;-0.286;8.439E-2
131.764;-0.286;8.449E-2
131.781;-0.285;8.428E-2
131.797;-0.284;8.382E-2
131.814;-0.281;8.318E-2
131.831;-0.278;8.231E-2
131.847;-0.275;8.129E-2
131.864;-0.271;8.009E-2
131.881;-0.266;7.872E-2
131.897;-0.260;7.710E-2
131.914;-0.254;7.533E-2
131.931;-0.247;7.359E-2
131.947;-0.240;7.179E-2
131.964;-0.232;6.982E-2
131.981;-0.223;6.770E-2
131.997;-0.214;6.576E-2
132.014;-0.205;6.372E-2
132.031;-0.194;6.159E-2
132.047;-0.184;5.960E-2
132.064;-0.173;5.755E-2
132.081;-0.161;5.560E-2
132.097;-0.149;5.373E-2
132.114;-0.137;5.185E-2
132.131;-0.124;5.018E-2
132.147;-0.111;4.867E-2
132.164;-9.796E-2;4.718E-2
132.181;-8.443E-2;4.586E-2
132.197;-7.076E-2;4.486E-2
132.214;-5.693E-2;4.395E-2
132.230;-4.301E-2;4.314E-2
132.247;-2.912E-2;4.250E-2
132.264;-1.517E-2;4.223E-2
132.280;-1.188E-3;4.204E-2
132.297;1.278E-2;4.214E-2
132.314;2.650E-2;4.230E-2
132.331;4.026E-2;4.271E-2
132.347;5.376E-2;4.345E-2
132.364;6.731E-2;4.426E-2
132.381;8.023E-2;4.527E-2
132.397;9.287E-2;4.636E-2
132.414;0.105;4.760E-2
132.430;0.117;4.895E-2
132.447;0.129;5.030E-2
132.464;0.141;5.180E-2
132.480;0.152;5.336E-2
132.497;0.162;5.495E-2
132.514;0.172;5.665E-2
132.530;0.182;5.844E-2
132.547;0.191;5.999E-2
132.564;0.199;6.159E-2
132.580;0.207;6.313E-2
132.597;0.214;6.467E-2
132.614;0.221;6.622E-2
132.630;0.227;6.759E-2
132.647;0.232;6.891E-2
132.664;0.237;6.998E-2
132.680;0.241;7.108E-2
132.697;0.245;7.193E-2
132.714;0.248;7.263E-2
132.730;0.250;7.322E-2
132.747;0.252;7.362E-2
132.764;0.252;7.380E-2
132.780;0.253;7.381E-2
132.797;0.252;7.351E-2
132.814;0.251;7.337E-2
132.830;0.249;7.289E-2
132.847;0.247;7.216E-2
132.864;0.244;7.129E-2
132.880;0.240;7.031E-2
132.897;0.235;6.932E-2
132.914;0.230;6.808E-2
132.930;0.224;6.674E-2
132.947;0.218;6.542E-2
132.964;0.211;6.393E-2
132.980;0.203;6.233E-2
132.997;0.195;6.064E-2
133.014;0.186;5.908E-2
133.030;0.177;5.733E-2
133.047;0.167;5.573E-2
133.064;0.157;5.409E-2
133.080;0.146;5.258E-2
133.097;0.135;5.106E-2
133.114;0.123;4.950E-2
133.130;0.111;4.811E-2
133.147;9.881E-2;4.683E-2
133.164;8.610E-2;4.564E-2
133.180;7.310E-2;4.462E-2
133.197;6.003E-2;4.376E-2
133.214;4.631E-2;4.305E-2
133.230;3.275E-2;4.258E-2
133.247;1.876E-2;4.239E-2
133.264;4.961E-3;4.226E-2
133.280;-9.087E-3;4.232E-2
133.297;-2.309E-2;4.251E-2
133.314;-3.705E-2;4.307E-2
133.330;-5.089E-2;4.362E-2
133.347;-6.470E-2;4.447E-2
133.364;-7.838E-2;4.554E-2
133.380;-9.173E-2;4.678E-2
133.397;-0.105;4.812E-2
133.414;-0.118;4.955E-2
133.430;-0.131;5.114E-2
133.447;-0.143;5.286E-2
133.463;-0.155;5.462E-2
133.480;-0.167;5.645E-2
133.497;-0.178;5.852E-2
133.514;-0.189;6.053E-2
133.530;-0.199;6.257E-2
133.547;-0.209;6.454E-2
133.564;-0.218;6.669E-2
133.580;-0.227;6.871E-2
133.597;-0.235;7.061E-2
133.613;-0.242;7.249E-2
133.630;-0.249;7.426E-2
133.647;-0.255;7.591E-2
133.663;-0.261;7.745E-2
133.680;-0.266;7.896E-2
133.697;-0.271;8.017E-2
133.714;-0.274;8.127E-2
133.730;-0.278;8.224E-2
133.747;-0.280;8.294E-2
133.763;-0.282;8.347E-2
133.780;-0.283;8.376E-2
133.797;-0.283;8.400E-2
133.813;-0.283;8.383E-2
133.830;-0.282;8.355E-2
133.847;-0.281;8.304E-2
133.863;-0.279;8.241E-2
133.880;-0.276;8.157E-2
133.897;-0.272;8.054E-2
133.913;-0.268;7.934E-2
133.930;-0.263;7.795E-2
133.947;-0.258;7.661E-2
133.963;-0.251;7.502E-2
133.980;-0.245;7.333E-2
133.997;-0.237;7.154E-2
134.013;-0.229;6.974E-2
134.030;-0.221;6.783E-2
134.047;-0.212;6.572E-2
134.063;-0.203;6.376E-2
134.080;-0.193;6.169E-2
134.097;-0.182;5.967E-2
134.113;-0.171;5.770E-2
134.130;-0.160;5.580E-2
134.147;-0.148;5.404E-2
134.163;-0.136;5.224E-2
134.180;-0.124;5.071E-2
134.197;-0.111;4.924E-2
134.213;-9.838E-2;4.785E-2
134.230;-8.521E-2;4.660E-2
134.247;-7.180E-2;4.554E-2
134.263;-5.817E-2;4.467E-2
134.280;-4.453E-2;4.386E-2
134.297;-3.089E-2;4.324E-2
134.313;-1.704E-2;4.284E-2
134.330;-3.301E-3;4.276E-2
134.347;1.061E-2;4.280E-2
134.363;2.442E-2;4.299E-2
134.380;3.793E-2;4.335E-2
134.397;5.144E-2;4.382E-2
134.413;6.477E-2;4.460E-2
134.430;7.776E-2;4.544E-2
134.447;9.050E-2;4.649E-2
134.463;0.103;4.762E-2
134.480;0.115;4.895E-2
134.497;0.127;5.025E-2
134.513;0.139;5.175E-2
134.530;0.150;5.338E-2
134.547;0.160;5.500E-2
134.563;0.170;5.668E-2
134.580;0.180;5.840E-2
134.597;0.189;5.996E-2
134.613;0.198;6.163E-2
134.630;0.206;6.323E-2
134.647;0.213;6.472E-2
134.663;0.220;6.622E-2
134.680;0.227;6.769E-2
134.696;0.232;6.890E-2
134.713;0.237;6.999E-2
134.730;0.241;7.109E-2
134.746;0.244;7.193E-2
134.763;0.247;7.270E-2
134.780;0.249;7.321E-2
134.796;0.251;7.359E-2
134.813;0.252;7.370E-2
134.830;0.252;7.366E-2
134.846;0.251;7.357E-2
134.863;0.250;7.323E-2
134.880;0.248;7.284E-2
134.896;0.245;7.205E-2
134.913;0.242;7.119E-2
134.930;0.238;7.024E-2
134.946;0.233;6.917E-2
134.963;0.228;6.804E-2
134.980;0.222;6.659E-2
134.996;0.216;6.508E-2
135.013;0.209;6.367E-2
135.030;0.201;6.220E-2
135.046;0.193;6.055E-2
135.063;0.184;5.886E-2
135.080;0.174;5.733E-2
135.096;0.165;5.566E-2
135.113;0.154;5.415E-2
135.130;0.144;5.251E-2
135.146;0.132;5.101E-2
135.163;0.121;4.955E-2
135.180;0.109;4.816E-2
135.196;9.659E-2;4.696E-2
135.213;8.391E-2;4.574E-2
135.230;7.109E-2;4.469E-2
135.246;5.804E-2;4.388E-2
135.263;4.482E-2;4.319E-2
135.280;3.140E-2;4.273E-2
135.296;1.784E-2;4.253E-2
135.313;4.216E-3;4.235E-2
135.330;-9.420E-3;4.233E-2
135.346;-2.317E-2;4.252E-2
135.363;-3.676E-2;4.302E-2
135.380;-5.031E-2;4.363E-2
135.396;-6.385E-2;4.454E-2
135.413;-7.730E-2;4.543E-2
135.430;-9.055E-2;4.671E-2
135.446;-0.104;4.803E-2
135.463;-0.116;4.939E-2
135.480;-0.129;5.103E-2
135.496;-0.141;5.265E-2
135.513;-0.153;5.447E-2
135.530;-0.165;5.628E-2
135.546;-0.176;5.833E-2
135.563;-0.186;6.033E-2
135.580;-0.197;6.240E-2
135.596;-0.206;6.445E-2
135.613;-0.216;6.652E-2
135.630;-0.225;6.841E-2
135.646;-0.233;7.038E-2
135.663;-0.240;7.219E-2
135.680;-0.247;7.399E-2
135.696;-0.254;7.570E-2
135.713;-0.260;7.738E-2
135.730;-0.265;7.880E-2
135.746;-0.269;8.012E-2
135.763;-0.274;8.126E-2
135.780;-0.277;8.228E-2
135.796;-0.279;8.300E-2
135.813;-0.281;8.357E-2
135.830;-0.282;8.401E-2
135.846;-0.283;8.414E-2
135.863;-0.283;8.413E-2
135.880;-0.282;8.383E-2
135.896;-0.280;8.339E-2
135.913;-0.278;8.264E-2
135.930;-0.275;8.173E-2
135.946;-0.272;8.066E-2
135.963;-0.268;7.940E-2
135.980;-0.263;7.791E-2
135.996;-0.257;7.631E-2
136.013;-0.251;7.458E-2
136.029;-0.244;7.280E-2
136.046;-0.237;7.104E-2
136.063;-0.229;6.917E-2
136.080;-0.220;6.731E-2
136.096;-0.211;6.523E-2
136.113;-0.202;6.314E-2
136.130;-0.192;6.116E-2
136.146;-0.181;5.928E-2
136.163;-0.170;5.720E-2
136.179;-0.159;5.540E-2
136.196;-0.147;5.345E-2
136.213;-0.135;5.169E-2
136.229;-0.122;5.010E-2
136.246;-0.110;4.865E-2
136.263;-9.678E-2;4.729E-2
136.279;-8.371E-2;4.593E-2
136.296;-7.044E-2;4.502E-2
136.313;-5.688E-2;4.414E-2
136.330;-4.342E-2;4.342E-2
136.346;-2.959E-2;4.292E-2
136.363;-1.600E-2;4.251E-2
136.379;-2.258E-3;4.230E-2
136.396;1.152E-2;4.228E-2
136.413;2.489E-2;4.246E-2
136.429;3.849E-2;4.280E-2
136.446;5.186E-2;4.347E-2
136.463;6.484E-2;4.426E-2
136.479;7.754E-2;4.526E-2
136.496;9.015E-2;4.626E-2
136.513;0.102;4.737E-2
136.529;0.114;4.857E-2
136.546;0.126;4.993E-2
136.563;0.137;5.144E-2
136.579;0.148;5.310E-2
136.596;0.158;5.481E-2
136.613;0.169;5.632E-2
136.629;0.178;5.812E-2
136.646;0.187;5.983E-2
136.663;0.195;6.147E-2
136.679;0.203;6.300E-2
136.696;0.211;6.453E-2
136.713;0.217;6.603E-2
136.729;0.224;6.752E-2
136.746;0.229;6.879E-2
136.763;0.234;6.981E-2
136.779;0.238;7.080E-2
136.796;0.242;7.172E-2
136.813;0.245;7.255E-2
136.829;0.247;7.317E-2
136.846;0.249;7.367E-2
136.863;0.250;7.383E-2
136.879;0.250;7.369E-2
136.896;0.249;7.368E-2
136.913;0.248;7.332E-2
136.929;0.247;7.282E-2
136.946;0.244;7.217E-2
136.963;0.241;7.130E-2
136.979;0.237;7.035E-2
136.996;0.233;6.935E-2
137.013;0.228;6.820E-2
137.029;0.222;6.676E-2
137.046;0.216;6.544E-2
137.063;0.209;6.390E-2
137.079;0.201;6.240E-2
137.096;0.193;6.076E-2
137.113;0.184;5.909E-2
137.129;0.175;5.740E-2
137.146;0.165;5.574E-2
137.162;0.155;5.412E-2
137.179;0.144;5.259E-2
137.196;0.133;5.110E-2
137.212;0.121;4.951E-2
137.229;0.109;4.812E-2
137.246;9.678E-2;4.691E-2
137.262;8.396E-2;4.571E-2
137.279;7.113E-2;4.472E-2
137.296;5.800E-2;4.389E-2
137.312;4.467E-2;4.322E-2
137.329;3.120E-2;4.274E-2
137.346;1.739E-2;4.255E-2
137.362;3.647E-3;4.227E-2
137.379;-1.009E-2;4.239E-2
137.396;-2.386E-2;4.259E-2
137.412;-3.765E-2;4.328E-2
137.429;-5.112E-2;4.380E-2
137.446;-6.468E-2;4.462E-2
137.462;-7.804E-2;4.559E-2
137.479;-9.108E-2;4.676E-2
137.496;-0.104;4.803E-2
137.512;-0.117;4.943E-2
137.529;-0.129;5.104E-2
137.546;-0.141;5.271E-2
137.562;-0.153;5.439E-2
137.579;-0.165;5.624E-2
137.596;-0.175;5.820E-2
137.612;-0.186;6.019E-2
137.629;-0.196;6.207E-2
137.646;-0.206;6.405E-2
137.662;-0.215;6.605E-2
137.679;-0.223;6.801E-2
137.696;-0.231;6.979E-2
137.712;-0.239;7.168E-2
137.729;-0.246;7.332E-2
137.746;-0.252;7.504E-2
137.762;-0.258;7.646E-2
137.779;-0.263;7.792E-2
137.796;-0.267;7.908E-2
137.812;-0.271;8.007E-2
137.829;-0.274;8.085E-2
137.846;-0.276;8.159E-2
137.862;-0.278;8.217E-2
137.879;-0.279;8.246E-2
137.896;-0.280;8.261E-2
137.912;-0.280;8.251E-2
137.929;-0.279;8.228E-2
137.946;-0.278;8.190E-2
137.962;-0.276;8.126E-2
137.979;-0.273;8.050E-2
137.996;-0.269;7.955E-2
138.012;-0.265;7.857E-2
138.029;-0.261;7.726E-2
138.046;-0.256;7.582E-2
138.062;-0.249;7.439E-2
138.079;-0.243;7.267E-2
138.096;-0.236;7.091E-2
138.112;-0.228;6.925E-2
138.129;-0.220;6.728E-2
138.146;-0.211;6.531E-2
138.162;-0.202;6.336E-2
138.179;-0.192;6.140E-2
138.196;-0.182;5.937E-2
138.212;-0.171;5.744E-2
138.229;-0.160;5.557E-2
138.246;-0.148;5.383E-2
138.262;-0.136;5.209E-2
138.279;-0.124;5.044E-2
138.295;-0.111;4.890E-2
138.312;-9.859E-2;4.741E-2
138.329;-8.537E-2;4.623E-2
138.346;-7.218E-2;4.515E-2
138.362;-5.861E-2;4.430E-2
138.379;-4.492E-2;4.365E-2
138.396;-3.125E-2;4.313E-2
138.412;-1.738E-2;4.268E-2
138.429;-3.664E-3;4.260E-2
138.446;1.005E-2;4.271E-2
138.462;2.365E-2;4.295E-2
138.479;3.710E-2;4.321E-2
138.495;5.046E-2;4.383E-2
138.512;6.358E-2;4.459E-2
138.529;7.656E-2;4.539E-2
138.546;8.928E-2;4.638E-2
138.562;0.102;4.749E-2
138.579;0.114;4.887E-2
138.595;0.125;5.022E-2
138.612;0.137;5.162E-2
138.629;0.148;5.315E-2
138.645;0.158;5.484E-2
138.662;0.168;5.651E-2
138.679;0.177;5.808E-2
138.695;0.186;5.974E-2
138.712;0.195;6.140E-2
138.729;0.202;6.300E-2
138.746;0.210;6.452E-2
138.762;0.217;6.603E-2
138.779;0.222;6.729E-2
138.795;0.228;6.849E-2
138.812;0.232;6.958E-2
138.829;0.237;7.054E-2
138.845;0.240;7.128E-2
138.862;0.243;7.198E-2
138.879;0.245;7.245E-2
138.895;0.246;7.287E-2
138.912;0.247;7.302E-2
138.929;0.247;7.296E-2
138.945;0.247;7.288E-2
138.962;0.245;7.248E-2
138.979;0.243;7.195E-2
138.995;0.241;7.125E-2
139.012;0.238;7.050E-2
139.029;0.234;6.960E-2
139.045;0.230;6.854E-2
139.062;0.225;6.735E-2
139.079;0.219;6.602E-2
139.095;0.212;6.469E-2
139.112;0.206;6.322E-2
139.129;0.198;6.168E-2
139.145;0.190;6.008E-2
139.162;0.181;5.838E-2
139.179;0.172;5.675E-2
139.195;0.163;5.514E-2
139.212;0.153;5.360E-2
139.229;0.142;5.189E-2
139.245;0.131;5.041E-2
139.262;0.120;4.902E-2
139.279;0.108;4.774E-2
139.295;9.595E-2;4.654E-2
139.312;8.373E-2;4.544E-2
139.329;7.117E-2;4.453E-2
139.345;5.826E-2;4.371E-2
139.362;4.514E-2;4.313E-2
139.379;3.210E-2;4.266E-2
139.395;1.854E-2;4.247E-2
139.412;5.211E-3;4.220E-2
139.429;-8.311E-3;4.228E-2
139.445;-2.206E-2;4.248E-2
139.462;-3.566E-2;4.284E-2
139.479;-4.922E-2;4.350E-2
139.495;-6.278E-2;4.437E-2
139.512;-7.605E-2;4.545E-2
139.529;-8.920E-2;4.658E-2
139.545;-0.102;4.772E-2
139.562;-0.115;4.913E-2
139.579;-0.127;5.080E-2
139.595;-0.139;5.262E-2
139.612;-0.151;5.442E-2
139.628;-0.163;5.609E-2
139.645;-0.174;5.796E-2
139.662;-0.185;6.002E-2
139.678;-0.195;6.199E-2
139.695;-0.205;6.404E-2
139.712;-0.214;6.604E-2
139.728;-0.223;6.788E-2
139.745;-0.230;6.985E-2
139.762;-0.238;7.169E-2
139.779;-0.245;7.335E-2
139.795;-0.251;7.501E-2
139.812;-0.257;7.647E-2
139.828;-0.262;7.809E-2
139.845;-0.267;7.923E-2
139.862;-0.270;8.027E-2
139.878;-0.274;8.104E-2
139.895;-0.276;8.176E-2
139.912;-0.278;8.223E-2
139.928;-0.279;8.255E-2
139.945;-0.280;8.267E-2
139.962;-0.279;8.242E-2
139.978;-0.278;8.225E-2
139.995;-0.277;8.179E-2
140.012;-0.275;8.111E-2
140.028;-0.272;8.021E-2
140.045;-0.268;7.919E-2
140.062;-0.264;7.800E-2
140.078;-0.259;7.679E-2
140.095;-0.254;7.528E-2
140.112;-0.248;7.376E-2
140.128;-0.241;7.194E-2
140.145;-0.234;7.018E-2
140.162;-0.226;6.850E-2
140.178;-0.218;6.650E-2
140.195;-0.209;6.456E-2
140.212;-0.199;6.257E-2
140.228;-0.190;6.055E-2
140.245;-0.179;5.858E-2
140.262;-0.168;5.668E-2
140.278;-0.157;5.484E-2
140.295;-0.146;5.313E-2
140.312;-0.134;5.151E-2
140.328;-0.122;4.997E-2
140.345;-0.109;4.855E-2
140.362;-9.682E-2;4.724E-2
140.378;-8.403E-2;4.601E-2
140.395;-7.099E-2;4.514E-2
140.412;-5.776E-2;4.416E-2
140.428;-4.457E-2;4.343E-2
140.445;-3.111E-2;4.290E-2
140.462;-1.758E-2;4.260E-2
140.478;-4.093E-3;4.247E-2
140.495;9.396E-3;4.241E-2
140.512;2.265E-2;4.251E-2
140.528;3.601E-2;4.276E-2
140.545;4.901E-2;4.344E-2
140.562;6.197E-2;4.409E-2
140.578;7.479E-2;4.493E-2
140.595;8.727E-2;4.579E-2
140.612;9.962E-2;4.684E-2
140.628;0.111;4.805E-2
140.645;0.123;4.937E-2
140.662;0.134;5.082E-2
140.678;0.145;5.235E-2
140.695;0.156;5.403E-2
140.712;0.165;5.567E-2
140.728;0.175;5.730E-2
140.745;0.184;5.897E-2
140.762;0.192;6.057E-2
140.778;0.200;6.217E-2
140.795;0.208;6.368E-2
140.812;0.215;6.522E-2
140.828;0.221;6.654E-2
140.845;0.226;6.775E-2
140.862;0.231;6.892E-2
140.878;0.235;6.977E-2
140.895;0.239;7.054E-2
140.911;0.242;7.124E-2
140.928;0.244;7.179E-2
140.945;0.246;7.221E-2
140.962;0.246;7.242E-2
140.978;0.247;7.244E-2
140.995;0.246;7.247E-2
141.011;0.245;7.220E-2
141.028;0.243;7.167E-2
141.045;0.241;7.111E-2
141.061;0.238;7.032E-2
141.078;0.234;6.946E-2
141.095;0.230;6.841E-2
141.111;0.225;6.730E-2
141.128;0.219;6.593E-2
141.145;0.213;6.460E-2
141.162;0.206;6.315E-2
141.178;0.198;6.157E-2
141.195;0.190;6.004E-2
141.211;0.181;5.838E-2
141.228;0.172;5.673E-2
141.245;0.162;5.511E-2
141.261;0.152;5.351E-2
141.278;0.142;5.195E-2
141.295;0.131;5.035E-2
141.311;0.119;4.896E-2
141.328;0.108;4.766E-2
141.345;9.534E-2;4.641E-2
141.361;8.299E-2;4.532E-2
141.378;7.034E-2;4.449E-2
141.395;5.737E-2;4.370E-2
141.411;4.434E-2;4.306E-2
141.428;3.124E-2;4.266E-2
141.445;1.784E-2;4.238E-2
141.461;4.531E-3;4.229E-2
141.478;-9.125E-3;4.230E-2
141.495;-2.248E-2;4.262E-2
141.511;-3.600E-2;4.310E-2
141.528;-4.929E-2;4.368E-2
141.545;-6.255E-2;4.453E-2
141.561;-7.563E-2;4.548E-2
141.578;-8.843E-2;4.652E-2
141.595;-0.101;4.772E-2
141.611;-0.114;4.917E-2
141.628;-0.126;5.078E-2
141.645;-0.138;5.246E-2
141.661;-0.149;5.415E-2
141.678;-0.161;5.596E-2
141.695;-0.171;5.781E-2
141.711;-0.182;5.969E-2
141.728;-0.192;6.162E-2
141.745;-0.202;6.349E-2
141.761;-0.211;6.543E-2
141.778;-0.219;6.738E-2
141.795;-0.227;6.914E-2
141.811;-0.235;7.096E-2
141.828;-0.241;7.273E-2
141.845;-0.248;7.426E-2
141.861;-0.254;7.577E-2
141.878;-0.259;7.725E-2
141.895;-0.263;7.841E-2
141.911;-0.267;7.941E-2
141.928;-0.270;8.034E-2
141.944;-0.273;8.091E-2
141.961;-0.275;8.144E-2
141.978;-0.277;8.183E-2
141.995;-0.277;8.195E-2
142.011;-0.277;8.183E-2
142.028;-0.276;8.159E-2
142.045;-0.275;8.122E-2
142.061;-0.273;8.068E-2
142.078;-0.270;7.993E-2
142.094;-0.267;7.903E-2
142.111;-0.263;7.796E-2
142.128;-0.258;7.676E-2
142.144;-0.253;7.531E-2
142.161;-0.247;7.379E-2
142.178;-0.241;7.205E-2
142.194;-0.234;7.024E-2
142.211;-0.226;6.854E-2
142.228;-0.218;6.658E-2
142.244;-0.209;6.465E-2
142.261;-0.200;6.275E-2
142.278;-0.190;6.076E-2
142.294;-0.180;5.893E-2
142.311;-0.169;5.693E-2
142.328;-0.158;5.503E-2
142.344;-0.146;5.327E-2
142.361;-0.134;5.171E-2
142.378;-0.122;5.002E-2
142.394;-0.110;4.859E-2
142.411;-9.687E-2;4.729E-2
142.428;-8.397E-2;4.599E-2
142.444;-7.076E-2;4.511E-2
142.461;-5.743E-2;4.416E-2
142.478;-4.407E-2;4.339E-2
142.494;-3.059E-2;4.290E-2
142.511;-1.692E-2;4.257E-2
142.528;-3.312E-3;4.229E-2
142.544;1.013E-2;4.225E-2
142.561;2.354E-2;4.241E-2
142.578;3.683E-2;4.265E-2
142.594;4.984E-2;4.343E-2
142.611;6.279E-2;4.417E-2
142.628;7.550E-2;4.494E-2
142.644;8.790E-2;4.579E-2
142.661;0.100;4.689E-2
142.678;0.112;4.819E-2
142.694;0.123;4.943E-2
142.711;0.134;5.076E-2
142.728;0.145;5.226E-2
142.744;0.155;5.390E-2
142.761;0.165;5.548E-2
142.778;0.174;5.723E-2
142.794;0.183;5.868E-2
142.811;0.191;6.040E-2
142.828;0.199;6.192E-2
142.844;0.206;6.347E-2
142.861;0.212;6.488E-2
142.878;0.218;6.615E-2
142.894;0.224;6.732E-2
142.911;0.228;6.826E-2
142.928;0.233;6.915E-2
142.944;0.236;7.003E-2
142.961;0.239;7.091E-2
142.978;0.241;7.138E-2
142.994;0.243;7.172E-2
143.011;0.244;7.198E-2
143.028;0.244;7.205E-2
143.044;0.243;7.186E-2
143.061;0.242;7.179E-2
143.078;0.241;7.125E-2
143.094;0.238;7.063E-2
143.111;0.235;6.992E-2
143.127;0.232;6.907E-2
143.144;0.227;6.797E-2
143.161;0.222;6.682E-2
143.178;0.217;6.563E-2
143.194;0.211;6.427E-2
143.211;0.204;6.278E-2
143.228;0.197;6.142E-2
143.244;0.188;5.989E-2
143.261;0.180;5.833E-2
143.278;0.171;5.671E-2
143.294;0.162;5.513E-2
143.311;0.152;5.364E-2
143.327;0.141;5.206E-2
143.344;0.131;5.045E-2
143.361;0.120;4.903E-2
143.378;0.108;4.791E-2
143.394;9.606E-2;4.672E-2
143.411;8.363E-2;4.564E-2
143.428;7.111E-2;4.466E-2
143.444;5.823E-2;4.385E-2
143.461;4.517E-2;4.323E-2
143.477;3.225E-2;4.269E-2
143.494;1.881E-2;4.245E-2
143.511;5.296E-3;4.224E-2
143.527;-8.117E-3;4.237E-2
143.544;-2.161E-2;4.250E-2
143.561;-3.496E-2;4.293E-2
143.578;-4.842E-2;4.356E-2
143.594;-6.188E-2;4.445E-2
143.611;-7.507E-2;4.537E-2
143.627;-8.815E-2;4.652E-2
143.644;-0.101;4.765E-2
143.661;-0.114;4.911E-2
143.677;-0.126;5.075E-2
143.694;-0.138;5.245E-2
143.711;-0.150;5.413E-2
143.727;-0.161;5.594E-2
143.744;-0.172;5.774E-2
143.761;-0.182;5.960E-2
143.777;-0.192;6.154E-2
143.794;-0.202;6.347E-2
143.811;-0.211;6.523E-2
143.827;-0.219;6.716E-2
143.844;-0.227;6.897E-2
143.861;-0.234;7.069E-2
